53_kW_mean,53_kW_max,71_kW_mean,71_kW_max,71A_kW_mean,71A_kW_max,83_kW_mean,83_kW_max,totalkW_max,totalkW_d-1,totalkW_w-1,totalkW_d/1,totalkW_w/1,71_71AkW_mean,71_71AkW_max,Month,Year,Day,WD,CDD_15,HDD_25,NWD,temp_max,insolation,temp_mean,RH,totalkW_mean
1.0804229910386178,1.1597738069223513,-1.224087375643079,-1.192776666719539,1.5404179047809399,1.8146399717534787,0.639381523325272,1.059831432889043,1.07717906721921,1.7212897913594878,0.056133037021607074,1.694089533047157,0.03228419334876053,0.9739691614000721,1.277036298154041,-0.9167140230695924,0.5422773644069899,-0.8957187920924788,-1.498649913114124,-0.058556147952569935,-0.1467855934899504,0.0,-0.5176496136971341,-1.3403897709184605,0.07812092371995431,1.495248685534838,386.19
1.0308701220832526,1.6133178094845844,-1.224087375643079,-1.192776666719539,1.3564283121975294,1.3236703103225484,0.3981498659034901,0.3445726651872047,0.5851958189745453,-0.38315554745998964,-0.3232021764222511,-0.28000037941308126,-0.3358797808015001,0.7051079181727808,0.7082351253401593,-0.9167140230695924,0.5422773644069899,-0.7812499368729927,-0.9993773157412897,-0.40056550767554633,0.21342445188416131,0.0,-1.1341722027201815,-1.3403897709184605,-0.3150615456286051,1.452240573774488,367.85
1.144736289044518,0.900605805458217,-1.224087375643079,-1.192776666719539,1.231731595500514,1.2481607516981972,0.3869134568241637,0.4339178507703546,0.6401263099018225,-0.0927915358343341,-0.8649374534453304,-0.0477545073589355,-0.7040437549517597,0.5228904687682876,0.6207553299918847,-0.9167140230695924,0.5422773644069899,-0.6667810816535066,-0.5001047183684555,-0.6803913474488905,0.5081417617357069,0.0,-1.0020602193580996,-0.7008819774028294,-0.5810379219526312,1.0866716238115124,361.02
0.9929147330961643,1.1597738069223513,-1.224087375643079,-1.192776666719539,1.383184428892783,1.5503040064440343,0.41956927071095546,0.594871793629795,0.9362328740539367,0.29721955189221977,-0.7998569084859393,0.2619066553799255,-0.7040437549517597,0.7442062318198377,0.9707961800850483,-0.9167140230695924,0.5422773644069899,-0.5523122264340204,-0.0008321209956212987,0.06581089194669398,-0.2122783290125159,0.0,0.31905961426271584,0.5781336096284327,0.14750606536969968,0.5060621150467863,369.65
1.0013492639821837,0.8691096941691735,-1.224087375643079,-1.192776666719539,1.3504825084874728,1.625813565068385,0.5635357620398209,0.594871793629795,0.9505798946588843,0.1340001639497357,-1.4066727304684097,0.18449136469521027,-1.0722077291020202,0.69641940402899,1.0582759754333222,-0.9167140230695924,0.5422773644069899,-0.43784337121453437,0.49844047637721295,0.3456367317200383,-0.4742492711027789,0.0,0.5832835809868788,0.7113643999441892,0.45395710765607766,0.09748505332346072,371.81
-0.756196109392154,-0.5554144249895882,-1.224087375643079,-1.192776666719539,0.05165472026849516,-0.3756623295948601,-1.470605419101932,-1.16932265935993,-1.3303306959610393,-1.6894151931573353,-0.572376299947327,-1.712183257080311,-0.7960847484893249,-1.201538241159,-1.2604861104462408,-0.9167140230695924,0.5422773644069899,-0.32337451599504824,0.9977130737500471,0.4389120116444863,-0.5724883743866276,0.0,0.7153955643489607,0.17844123868116335,0.7025871985676666,-0.010035226077414446,218.63
-0.8437043673346081,-0.7164945370106989,-1.224087375643079,-1.192776666719539,-0.05999426050922965,-0.6778055843406969,-1.5931525056233324,-1.5568719059154104,-1.4975133388436934,-0.20177264184848112,-0.5235658912277836,-0.28000037941308126,-0.7040437549517597,-1.3646892289701749,-1.6105269605394041,-0.9167140230695924,0.5422773644069899,-0.2089056607755621,1.4969856711228813,-0.08964790792738613,-0.11403922572866736,0.0,-0.9580228915707393,-1.3403897709184605,-0.3381899261785209,1.3447202943736127,207.48
0.8305500135402868,1.4837338087525178,-1.224087375643079,-1.192776666719539,1.451396010344263,1.7390253928806934,0.8121413129199108,1.0657988293287342,1.2204500090936186,1.7212897913594878,-0.10656832537687058,1.694089533047157,-0.15179779372636978,0.8438827968583218,1.1894348341056993,-0.9167140230695924,0.5422773644069899,-0.09443680555607598,-1.498649913114124,0.22126969182077408,-0.4087565355802133,0.0,0.31905961426271584,0.5248412935021302,0.38457196600633126,0.5275661709269615,383.32
0.9286014350902648,1.8067939216887123,-1.224087375643079,-1.192776666719539,1.7334913641436032,2.0789759370629226,0.7780809478982036,0.9883884366249659,1.3781343929646632,0.5149294928417774,0.9660554711760563,0.4941525274340713,0.7686121416492818,1.2561045234581545,1.583276416223033,-0.9167140230695924,0.5422773644069899,0.020032049663410153,-0.9993773157412897,0.6565543314681985,-0.7689665809543247,0.0,0.4731902615184775,,0.5464706298557388,0.42004589152608623,400.58
0.6555334976553799,0.09250557867074596,-1.224087375643079,-1.192776666719539,1.5701469233312217,1.399179868946899,0.4308056797902813,0.5650348114313404,0.7308579309497785,-0.49188438239540017,0.489400739112368,-0.3574156700977965,0.4004481674990212,1.0174117321190244,0.7957149206884333,-0.9167140230695924,0.5422773644069899,0.1345009048828963,-0.5001047183684555,0.3145449717452221,-0.4742492711027789,0.0,0.2530036225816749,,0.465521297931035,-0.07454739371793954,377.92
